	FGM_0	FGM_1
7bef9a78-a90f-447f-bdaa-3e9b821d5968	1.5141236450231614	0.9175875077209618
99d9ed5a-e689-47cb-abb2-0c6a69772fe2	1.2857414635089917	1.1309078078858852
cb2a6de7-fbad-4101-aeae-c191e64818ae	1.2392668806421987	0.8514162673804156
796b5af5-3ea6-49e3-abc1-ea02ff426a00	1.4332648207962304	0.8658784085517389
ac728bb8-2b0c-4a0a-9c80-23e0fb768393	1.2936662226931142	0.8969590471993092
827a9b0c-9833-42b5-a27f-308e8107c14e	1.3374805483035224	1.163471850963719
b7ee9c20-cf93-4c93-be18-623a05620ebb	4.433301889153745	0.5097219341408634
670c590f-ab3a-4da6-a725-21ab5ae09286	1.3040485220064866	0.7371117831627032
f2f0faf2-f758-48fc-ab5c-22742780b5ba	1.6524736733705643	1.1885078161988578
a422753c-ed27-46a4-a96f-fa2e3d301a2f	1.4394591007816306	0.84392797237155
586d971a-7150-4a98-bb9b-68695f6a8a7d	1.4327273474491942	1.1000582193714352
b1f22228-9e1b-42a3-8f60-ff0e60b4612b	1.4321233024578324	1.06765642038046
a1abdff1-2677-4c32-a91c-cb1623ef462c	1.2923527576222318	0.8114763726531298
5595d7c4-5d84-4e45-92d6-b51bcbc87204	1.4398571530916628	1.1838399619516844
f792eb0c-3d43-4bcc-a6f5-9bb72551c54a	1.7684667145105677	0.6449196818690844
3f8e9328-2b3d-4f66-a5ee-77690a590d5f	2.3311373214746083	0.4622938219133837
a34b462b-acee-42e1-846f-cdf94360e19d	1.3089824368447713	1.0890218976545265
eeefab43-73ac-4506-9d38-587f9e6d1394	1.2390898317808463	1.1683945508882674
676db5bd-e3c3-4bc6-ac5c-0240f2a9278a	1.2498044174298895	1.0560801059050067
48c06ad1-fb6f-4da9-9f29-f739b3c9eb5b	2.6609004332291915	0.6198202670769153
51a41e15-b4aa-414d-97df-5ea3b2311a8f	1.559061895287187	0.7122176538510837
fb9fb5e4-e0e0-4d13-9628-898ed183f1d9	1.4095837386985697	1.031219979533922
60c2f887-6ef8-46f4-83e0-98186ac62ad0	1.1583400410893703	0.7391837408434653
c3bb09b6-f161-44d1-a4f4-9733ffd20207	2.125039726371746	0.7101294817826656
4db5b08c-f015-4cd3-b0ce-3bdb4d124b15	1.328661864158458	1.07960550146019
762ea2fc-6b8d-4d68-9b2a-98a40b584065	1.6219280181871099	1.1484197756365968
89cbbe72-9061-41dc-ab10-d05112727eb5	2.190674468609037	0.699591479465861
efec9ce7-6478-4af4-9d66-5b554e715bcb	1.2001732919142705	1.084868646746601
bf98764d-1604-4a14-8e06-1c785a085db9	1.9084049821728153	0.7308870350868449
ea54af34-feba-4605-bb2b-82f3b7db84da	1.3634291973531887	1.1173472366570303
e9d4152e-50a9-4811-a932-90dd83e8f7ea	1.7052245961509938	1.102850841375304
bd52f6c8-6f8b-4056-8a3e-8cdc96644952	1.1898956661959046	0.8066688876557457
34f45ad7-bebd-4525-9102-911239d5b27d	1.118516105922415	0.8926806745261271
8e7ea117-cc02-4827-8be3-d99488389bb8	1.2486658491359193	0.7885696103957838
c3859e83-cce1-4fd0-9088-575850145632	1.3514397220693373	1.1863245916105916
9ac4c236-3dd9-4549-86be-fd8c0b4cb7d6	1.4530188718303365	0.7005216357560653
e53ef6c8-f873-4aab-a1e4-983e5faaead1	1.3160951534102845	0.6167560437492658
0dd57486-1eb3-4711-b4ec-8e9de0c4c5a2	1.559050645172477	1.058400449598179
d8ce29f1-3d83-4639-b02b-849510bc17d8	1.2432477929040564	1.1077457317660717
a1277826-2975-4368-8221-e3cd58f97008	2.1406587749600563	0.4861614266683552
1f2028e7-ec61-4fe1-b8bc-26e909957068	1.2375598162583905	0.6994780426383909
339643c4-b114-415e-83f4-3d45cb212e9e	1.2325041179577252	1.2200531395372347
3a45133a-ac40-473c-9c32-015a837965cb	1.349030807126476	0.6622623499756313
48c72fa3-43b5-4a3f-a712-afce30a963b4	1.4379595429510406	0.9127223724321356
fd6e9c41-8a8b-40c0-ac8f-230ed9b4d6f2	1.285117923561773	0.7156032271666551
78354679-491a-4177-af56-863fffbd7f23	2.2537226872982585	0.5052154006277744
b8e668aa-1359-418b-9cd6-dc200dd91706	1.2803344346724297	0.9345954372622323
c8457ee8-a843-4b60-a7b0-0c802c547d43	2.0056665745004474	0.7012485617415003
61e0673f-1e54-4e53-bab3-80117d5f8841	2.1100368823377913	0.8971882488077624
b362e14a-00ff-4f53-be6a-99440b3cd0d5	1.4758416600367377	0.7803896125956435
60832867-d7b9-4749-a536-847f46299e07	1.3403324732401511	0.9389191294651319
fc2c2d9b-9a57-4f6c-a84a-c42f8218cb9c	1.3142323757187848	1.0310985840244855
2e7e37e4-d854-4c8f-bfdf-ba8ebb63d8c9	1.2480219882789558	0.8564453876842542
a40af2c3-357a-4b23-8ed8-2982f5a5ff65	1.2107602022433397	1.0371669683194058
95767ca7-d51b-4210-9980-4daa889168fd	2.0946881649498454	0.5878368184138518
f881311a-b8fb-4a72-ac39-5fe6becbbf7b	1.3935088983380453	1.1588937904176617
f152c7d0-14ce-403b-b3e3-163bf3e08507	1.3674392917056357	0.7439806240220546
54991bf3-8da2-4bbd-a101-b9a7a038a05a	1.4541150494801047	1.2912345581705165
6bc46915-4f60-4553-8db9-e136df580a54	1.4926072535983699	0.6089038426507852
33506269-8eac-4273-8ea5-0d8a4d82d329	1.2236735638013287	0.7317479957430016
2fd7f864-8f3a-4299-8890-d0347ff9b074	1.8265988936607274	1.16882421728107
dd578d7c-9577-4bda-a1b1-1fd063206537	1.4835638754716078	0.5523576929214193
13624e34-f4d6-43d0-8fea-36dc5b731f2a	1.2053720707101074	1.0212155625526846
83db339e-52be-4880-b824-386d2a2f6c3f	1.2578270750725484	0.7073695643506829
34adff41-4eb8-4d9d-8cdf-b21b43f40062	1.3751868948333248	0.5826130815094475
2fd4f1f9-57c6-4729-a541-6fa8a58950a6	1.6275071292097802	0.6808403799305376
97b0d812-02d4-49b5-9865-d123d2d39f6d	1.5593400164159674	0.8632033828190906
01d381c7-6398-47cb-925c-078cd538852f	1.5453235665416813	0.9760976299069369
bac5cad8-043b-490f-86e8-b26325ad5499	1.5889072621330926	1.0086695489391384
540d3370-ee6b-41df-9670-650800b9596a	1.3467197581031403	0.7803556469517948
11e9f587-e1cd-446e-bba0-9991b1540e83	1.6574366833166008	1.2007888615892977
f4e3ab79-7ff4-4d67-9b94-527c41f6c98c	2.2189212875206654	0.7108334357677376
75d632c1-2a57-4a2b-850e-42a879fabe87	1.6561035461399463	0.6974785188462158
d3ef39a7-6a70-4a2e-9138-80b60e6c0925	1.6044690435180533	0.8984184379761944
0eb7d661-320f-4b56-9a22-5750cfb4f34f	1.8447235257022752	0.9995987569865636
c5d03736-e541-4e69-bac1-91560edbac0e	1.3367608792836136	1.0981385884612045
b82f5de5-c3aa-4675-b2ce-46b2a773888b	1.5691483225539944	0.6526704942095976
698cc2fb-8b17-4b82-938d-835f703fe850	1.453072912072711	0.8512652662413078
f34ead46-31b4-462a-aa33-58be37aab6dd	1.3458173275040508	0.6400129188285829
a05117b2-0fd4-4f04-91b7-329a9862ce85	1.2385635679737883	0.7625858428285386
42e9c6af-e24d-4897-8178-d132055ec51e	1.3367866435623161	1.3013956931871913
359de6d5-cc11-4b8b-add4-7d3577d66e2c	2.5578113571688794	0.7723681101154847
7d6ccd03-8e72-4213-92e6-e919ad2b3d6e	1.8736154541608565	1.0719166666062983
c7c6b31c-ef94-4dde-85ab-33d6c1eeee5c	1.3556031450269985	0.6063190390444586
ff721df7-5306-47c6-a5ee-e771678decbd	2.0230698983749376	0.8384583583957481
df5f1b7c-8439-45d3-b73e-abdee5e06f7e	1.4797036283895209	0.796015316855599
123dbb78-446c-4172-bc3e-a5fe1255a7d8	1.2178061169014063	0.756398277600581
f61fb2f4-d12a-4452-8c20-9679dee50937	1.2785075465333042	1.3042713728616846
ac7d309a-ae43-4906-9be1-9c09d3de5427	1.1917399985564352	1.0247949207476414
5bd14c65-859a-4e3c-ba5b-225ecb2a8f56	2.660020962696147	0.5464759440867033
ff95132b-c85d-42e1-bd4f-70a1e1171d80	1.3767718352718035	0.8277576288162438
8618d34e-2e2c-46b1-a36b-89d8968534ce	1.439853578333221	1.0838598740249552
9c3cc0a6-19cb-4f91-a24f-570a80328908	1.467283646162763	0.7539941270042079
b4ae8845-cb08-41d4-8a34-9ab77bebe819	1.2397023840353645	1.0914543484963275
212e820f-8d2f-47e4-af5a-b9d5d0f828ea	2.132476955028503	0.559192586894777
d7c791d1-bf6c-4542-a2b0-ae98db5aa653	1.4638563525334767	0.7801817177361684
cded68ee-b3c2-47a4-a95a-265192af6b09	1.447295735510314	0.5455312860061623
252d07c5-f0a0-43ca-911d-a7b1d903a975	1.3911998457308195	0.8334064431333943
23c5c858-c993-4532-a343-9a39d10dba76	1.3297064622137575	1.042518617968458
a073f686-b7bb-4831-bd74-a5f6411c4098	1.272850096470757	0.5707398069970439
cc1fbf31-0db0-44eb-b18b-3ce5bf323d66	1.4009798439060124	0.8761911914944804
fc157386-3d8e-432b-b2e4-643daaa05e58	1.1912180075732803	0.9863971402409714
63c812a4-c084-4689-876a-a34db611aeef	1.3520742544643891	1.2318313934536789
09549fc0-c1a5-45a8-b053-dacfc261f40c	1.7825918253281368	0.5508821492551369
261618b0-d45b-4115-aab1-aebaf576d6ae	1.4477223493033544	1.0134579411633455
3e8e666c-0c7b-4fcc-9fbc-2a8b1cfb4c61	1.4735699418205783	0.867461673945155
2877f6c0-649f-44d2-89a1-4a6ef2c8ec19	2.4154723216752707	0.9610203352438818
3e4e441c-a556-4d7d-a8d5-9f49ee0d8b1d	1.3368830420958941	0.921222410432617
e72ffb47-2cbf-4cde-9431-fffbf50f5013	1.3232038860928432	1.083661227907164
b03b7b9b-00ef-4e0d-bac2-0b1059d57a87	1.299474280402423	0.8385594456771314
9b7ee08d-b03c-4c4e-a295-d27cdeff5e92	1.2356634979628653	0.6086308052587348
d0c7c4ce-3089-473b-9f78-97be72f8d69a	1.2879201726187008	0.8364814493859359
b14bcc5f-6c85-465b-9d01-04acd13d77bd	1.386408908255435	0.9165476585281981
11528963-2ae3-44cc-a1fa-3a1ef205570c	1.3412162837381638	0.8738097897544319
5cd79afa-f5de-4f1a-aa52-d9c7a63c67c8	1.5185332387820625	0.813925046123475
30b0aa88-4e4f-4c03-8d48-6346abb93415	1.291775443570583	1.0576078761915284
21992c62-7349-47f8-91d0-3e55f2f8deda	1.265895198543905	1.0698050696066284
b36498b1-cabf-45fb-965d-ef191b77a5a2	1.7762987957961596	0.9033660685929654
bbc327c9-88f7-4f7c-b874-814496fefb38	1.339273539472455	0.8947107118916999
5d248c5c-e008-4510-bdef-2417b97c864c	1.3795618757189887	0.9046561172516482
1de8df86-f564-44c1-91ad-a58df8004911	1.5744526347951862	0.6147811563500969
79cbd304-58ee-450b-ba8b-7f0a41e5d298	1.4189762944499498	0.7771576971431757
e138614d-91b9-4a50-8859-97bc23d41d6c	1.2342121421120171	0.9694465091419066
65ddebff-ab5c-4d45-967b-74f211274363	1.2874623842344475	1.0680035292106864
c31ed820-660d-4266-8b67-7a0228f2df77	2.1334944169934693	0.876890850593768
0b4e6a1c-99aa-45e3-a343-c16c26923d40	1.5363785644818186	0.9990612146262894
cc0a4389-50a5-46e1-a793-565121b1f631	1.3906559021597835	0.7577287287263686
400d229e-aa12-4276-ba02-682e26bd3ebc	2.000819441742272	0.852313286226414
10587870-10fd-408b-bf8f-f97bbf668952	1.4754406885492264	0.6998654112214788
1272d054-b190-487f-83d5-77a8cfda9c0c	1.3759377443758085	0.897580147586803
6d492b0e-8e87-43d7-b9cb-7a57eca9494f	1.2061316722458282	0.9004359244645421
1abd183c-a740-42d6-b913-7c41a794a3a8	1.1421607772663138	0.5619180390644727
e33cec2a-d24a-4fef-b5c6-dba7123a6005	1.3134374692476272	0.8508629670511534
6e051237-5800-4b19-b95c-ed8409c5b6a0	1.5402378384930002	1.065893140769028
b483de59-dbd3-4fab-924f-2879bafff19b	1.3240445870398494	1.0713722242005057
98602ec7-f83c-49c7-a233-1376d3c87f6e	1.4406738146179636	0.5993061458331131
6e8f03bd-2f61-4afc-b104-b4a512cb3a10	1.2683377623356167	0.8060989039752791
677f2370-e186-4842-b410-345a07c0fdad	1.183968943066146	0.9253625290217974
fc7c869c-a5ac-45af-a397-4c6709cbc271	1.3728818304528208	0.7944461770128826
0ae9c185-e126-4848-bf85-65cd2bd7f1b2	1.4041320979673124	0.8911497546531354
ab30d269-4c07-40c8-81d0-3212a8e94b22	1.2716661617042753	1.0538730365249127
7f84b583-d817-4e6b-ba5a-eefeea0696a1	1.4620776969743454	1.1502207747786521
62162b44-2b73-4125-beda-4d238da07b57	1.6085171493696309	0.9754652278684406
bde8adb0-674a-46a3-b9c3-079bc55e6b84	1.2622108843663171	0.9232409152672629
c60f5d01-ee5f-48ea-808f-f753ab98a850	1.2847088044359871	0.912212982272201
99516a60-a265-479e-a779-81703a4c494f	1.5117869161491722	0.6377068913679033
97d3ce96-9be7-4460-8729-53b991892c11	1.475447739561674	0.9185969039126466
7a47ff36-fa81-4b90-b88c-93f67128570e	1.2187612368411218	0.8543009498318049
ff6b582d-e2ac-4cca-b436-8e886e6cb518	1.2903325346820536	1.169770037898711
e8a28c61-858b-4904-bf49-196d4f264221	2.8037444349466742	0.814364841604309
a4362780-266c-4912-bfb5-ffbff4661e4a	1.6257658917037632	0.9610890565237555
a71fe12b-33e5-4ce6-a39f-c506c7e1d44e	1.3379646018602687	1.1988877747173432
aa60f7c7-fa2f-483e-8c4b-26f9bc4b72c3	1.222357421183206	1.0531311965251908
20b3a2ac-5086-48f2-81d1-8f65d92a2c29	1.2699297233569882	0.8202571053825378
221dac32-9dcb-414d-a68d-238cde1178e1	1.4174729992634518	0.7886935276083147
9a59cb30-89ee-4061-be7f-b5d6f268b86a	1.8098565686154098	0.7322765257611105
42653f5c-0986-496c-b75b-63340fa7a3ac	1.6119702474825193	0.9115229234270394
b4849657-e1bc-4992-9ace-f69c32b014ee	1.5348965718204697	1.09980128260436
0c884015-1384-42a9-b74e-79e525d562da	1.6878114109735223	0.7717609048594631
c29d0f98-e33d-48df-a395-fa431cb1b1ba	1.6842686920655587	0.6225416853733287
ae7d0fb2-9827-4769-9b64-da4d62ec694b	1.5405810531847646	0.6454318291718428
95b7f49a-ba2e-41a3-99aa-630c2520e5b9	1.4305890450916328	0.9301399047492579
5346db5a-6468-45c0-bf01-e0cd60b31365	1.3869948572484512	0.833422583679957
3ba4be06-32ea-47aa-9f6f-2f4befd1bd6b	3.293316934401468	0.6405597623945267
66d069a4-5e9d-466d-b2e4-0f99369c359b	1.3294089751580709	1.2357906335880278
55e88914-7b3c-4eb8-91ac-9a249e47c9e9	1.4095771981808392	0.6536478865431319
38a7c5bd-8d0f-45e1-86b9-12b81c8f9664	1.3002392774253926	1.178365285371165
aefa5671-fdd8-4d18-a301-89570f9b02ec	1.4928434059356854	1.0297919258342696
16618053-5ef2-48d4-aeca-2adac22b0835	1.6692738339504447	0.7517704628714301
ba46c317-226e-42a6-8836-8d8b6158933b	1.627835157390897	0.5303696764238912
97e7e11e-63ef-4de3-9bf4-182d1071b463	1.438824482870035	1.0047782207661118
261d8a9c-19a7-4ad4-b338-c018d9b86772	1.2984805942148008	1.0111380312521066
432d16d9-616e-43bb-ba3c-abaddb10573e	1.9715364975479845	0.7086478505709859
efb97bb0-e227-4826-aaa7-ef0503f2cf5f	1.4327575087743158	1.2247799482893889
5ecf522e-b9e0-4499-8e48-df0a6fc88e59	1.3402697034879405	0.8359750278082331
88862227-9d1b-4849-b99d-4c26835e4a82	1.4873321603282912	0.8471546879469694
3547d430-08cf-460b-8604-c88e96d70667	1.436390223794003	0.7124591949782505
e59d8133-5367-4356-ac8d-c7412ddbdce0	1.4017882649080995	1.014264931410244
e9f5fd86-6744-43db-9b13-d9b5a57f9f4a	1.314791329237617	1.0457102477038434
ee91dbfe-125f-48c3-95fc-58bc4f33f530	1.3296215568566137	0.6978772651483197
0240ae8f-9354-4123-b791-5333317ae9f0	1.357140692756729	0.714030440065143
adeb51ae-8d35-417a-92b2-940f803d8ede	1.2236637991619475	1.0788377624774261
a918f42d-99a5-4735-9542-7088d1a60743	1.7463574169466776	1.165076668980989
ea475654-2b19-4630-96d2-c19dc4b41ff4	1.4513213769823277	1.1479458998758616
913fd0a8-e639-41b6-bbac-d752621a8ab9	1.260564077266164	1.0592678457173677
91c2d903-e9f9-48de-b116-7b98c6940134	1.24955986796084	1.057385912114375
7cb7395b-d017-4af9-a456-0f4e4a14b672	1.4431755421541057	1.0971452214234545
6a88deba-d856-47ec-8fdd-0fa4fcec1c46	2.468248555294239	0.7607707039615426
aed471ec-47d4-4e8a-b5d7-182558c1a1d4	1.2705484644788305	0.9321383830348422
04be771c-5256-4c74-ab24-83ba23db4b8b	1.3147564671681262	0.5316350799593118
10a9933f-e28e-463b-ad62-68622cc1b539	1.3357845497247698	1.2280445429643536
748f006b-11dc-4a2f-b857-705e19b511a0	1.4240090967803243	0.6388811536248169
c0bc697a-ac64-4605-9abc-f0fe85eb481a	1.3953778880373193	0.9751946142775096
35cfd54c-8c39-4f17-8bcb-3bff3ed2169a	1.2311467335357067	0.8886663766652422
a8c61671-89cb-43bc-8c88-5c107954d11c	1.2490448186408438	0.9191900091051679
e6436e88-ce68-4600-b4fe-b2deb94798ff	2.357086960356883	0.6148316824847913
bab2f26d-e9ef-4faa-b834-b3025764ab2d	1.4244151952561086	1.1719639328473959
6ca2f84e-afd4-4017-9e8c-2a1d82b65b79	1.997894312848481	0.711945860288232
fd5c6054-a277-425a-9f78-bb1135fde6d3	2.146607779277118	0.9920814906105322
db2d5d9c-248d-49ab-9058-0b7d2d5a6884	1.3011324769880295	0.8560251710703763
8282ed85-8ba2-4a43-93cc-69bb7be57353	1.8471249865702843	0.8542890863259673
0b2988c8-f381-40f2-903b-3a0a8ccde0bc	1.30922605721482	0.6338188310142205
29efdff8-0a21-4955-bdd6-598c91fd2840	1.7635806934319074	0.6368021894362431
447a666f-00f3-48d3-b839-222a5e18f79e	1.2347373225971017	0.9788189714992311
2d300d54-7067-450d-b4c9-ad8c3642ba0a	1.284237557763772	1.0215024034948201
25a410f8-b6f6-4883-8551-4e2515606cd6	1.8554737697286467	1.1472383398641635
1b70e7f7-f918-415f-bfee-039e445e2208	1.3882125080270664	0.9081602329633881
934e6b81-7ea8-4575-ba51-44993cfda7c3	1.517700101118398	0.7282575736963919
8dbbe608-37d6-499d-8df2-424ddef9d56a	2.4054119062417643	0.6858098741658649
31721dee-f673-4ae8-9bd0-a5d2f45ae915	1.2846630240546513	1.0506524671119217
82a8941a-7095-45d3-a2bf-e833b0521eb6	1.6897630130891161	0.8572157255172652
1c69388f-5363-4762-ad0e-ecc431de99d2	1.3570469445569184	1.044460309378914
456db4ed-e648-416c-b327-e7106e4b8221	1.8989538378188278	0.9314818480430519
78129339-7b80-4dd6-bd93-2df9eed2bfce	1.3078230453471102	0.903309841932419
c6514474-b8ae-44e9-96bc-a8b065dd29be	1.2937204744565238	0.7530805410658149
5839225c-030d-4435-83ba-5f8db75b9158	2.8287225716860656	0.5830370937247699
5aeaa0ca-e8f3-494d-a6a2-e4f3d58074ba	1.954457495716417	0.6341522928605035
1b490f2b-97bb-4229-853d-d566ecc341d6	1.3630038238139222	0.6949823159530403
c1bc2c7c-09e9-4977-8222-93d5ee3e6967	1.5093050298191963	0.8008169915346341
2279f129-d06d-43f7-9f16-6e8d3a4feb56	1.9205915661956752	0.7320370218692983
c4a84877-1830-4d5c-914b-e70b28c94809	1.2644520892784619	1.0570658653967209
77fd28e9-00a8-42fe-b10e-42826bbcf0ae	2.2621723871903763	0.7357956907993943
225e500f-d447-4561-b878-d8fda3f0fa6a	1.4865157084852543	0.7869762619063057
bf5f0863-853a-4c34-bc0d-bfdef8c14739	1.3051055863931758	0.8551943212048672
43cb9ea5-98f6-4e90-be7c-41929ebbffd1	1.542736536300175	0.9777964925297601
58508378-0fc5-45f9-bf10-1cb171c3e662	1.8164558085122393	0.6221450164295249
fcb16c0f-d69d-4656-9963-8721f2f5066b	1.7683072292013964	0.5707515421699817
645e996a-b069-478d-b1ca-7764d5134581	1.3431388457015463	0.6575934246193779
3c68c701-fac4-428c-b6a9-c17a56f56e33	1.501142538265985	1.0179884011567757
a4af6581-9fa8-4520-a639-f9340c6a1e36	1.2506759760826196	0.9052943438196879
1f8056d2-b99e-4a81-bb13-999bda6719d6	1.5020723524821544	0.7872908019234066
10fd912f-aa39-41a9-a412-45c280ee6825	1.2121113683663962	1.0763565775302475
6b746dee-fb0c-46e8-a27b-2d6816c63490	1.2056073810222843	0.7356465381036912
627e89e2-8297-482b-9e59-2382e0e66da5	1.1725748700959624	1.0421844149506965
d0856e8b-4552-4127-b410-4e3ef58d057c	2.6594785526118114	0.6117185075185869
17c85380-56c8-42d6-8beb-ea4379155172	1.6644156874216216	0.6457122669243642
19bc1add-e899-47fe-a536-8fcfdc110f19	1.7286839314443987	0.6128120373620487
956c801e-1ac3-4b8e-b26b-0074e5087b5e	1.5152431274679725	1.0962972295392064
0faf322c-e776-45ea-9b14-ce8129173697	1.3144173028074826	1.0538934841031011
43e7705a-76b5-4715-8110-051aade5599f	1.4710130493973312	0.7592428025322776
df4dc655-5b3c-4443-afa6-48f4dcab9d0b	1.5026622121977582	0.711712141017099
314c8761-290b-4cca-913f-8b7b3e39fe0c	1.1530780385613604	1.0090802365346876
